,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
02736-20236.roi,75.18058797681715,40.10403115349644,23.516838396967653,14.091040549313824,12.19665125233499,14.330510001802235,1.2183303463029886,12.798346366871144,7.891129111872661,0.0016661547929393734,0.0,0.0,0.0,0.0017433263514739818,0.0,0.0008014649056644679,0.0004044515088331041,2.4174124646363664e-05,0.00025289844645200085,4.834824237688715e-05,0.0,0.0018660561945191268,0.0,0.0,0.0
02737-20370.roi,101.22885889875647,25.930818486811923,24.1944465461204,19.89215433757164,22.65642444582979,18.29722089355527,4.3474225898317735,22.148797277559755,5.3559506497033125,6.037777327470728,2.8901538752629863,0.7596442760138324,0.7439884207472715,0.889432169801693,0.7585810785009153,0.9564727498408884,0.8566777287420839,0.8254623523712772,0.2986112713371168,0.7356007981466711,0.7653038165948514,1.019439615319602,0.0,0.0,0.0
02738-19921.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02739-19921.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02740-20226.roi,28.706162019069975,8.542610428788636,10.952109903416487,9.920137101802911,3.816872551686631,11.385988280749515,1.7419629232441043,8.398274682227168,3.5694485050375624,4.213621452163093,2.7513399827136995,1.7438166789775718,2.405350871750471,3.0139151297718247,1.5863143402596747,1.5865801454608095,1.5875802507350536,1.5863143402596747,0.6092380111949434,1.5863143402596747,1.5864406645398144,1.5863143402596747,0.0,0.0,0.0
02741-20131.roi,66.81746951983924,0.0,0.0,0.00027568246849164605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.719111171479026e-05,0.0,7.71911117147903e-05,0.0,0.0,0.000705746944232562,0.00027568246849164584,0.0,0.0,0.0,0.0
02742-20013.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02743-20032.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02744-20068.roi,56.65034076582872,56.65034076582872,56.65034076582872,2.9313251753122875,56.65034076582872,56.65034076582872,56.65034076582872,56.65034076582872,54.91535191463916,19.07955485836717,0.0,56.65034076582872,56.65034076582872,56.65034076582872,56.65034076582872,56.65034076582872,56.65034076582872,56.65034076582872,20.385671541536972,56.65034076582872,56.65034076582872,56.65034076582872,0.0,0.0,0.0
02745-20270.roi,106.18021026542844,36.08573618818072,33.37849560078183,0.0,0.0034289470315666645,0.00013014729967258536,0.0,0.0,4.51177279032559e-05,0.0011713256970532684,4.5117727903255935e-05,0.0,0.0001301472996725854,0.0001301472996725854,0.00013014729967258544,0.000822530334329032,0.0,0.0008902073507713043,4.511772790325592e-05,0.00017526499144074407,0.0,0.0014715309839414133,0.0,0.0,0.0
